candidate_id,area,crop_path,image_id,captured_at,year,lat,lon,compass_angle,is_pano,creator_username,source_url,license,n_panels_detected,height_native,n_views,ocr_status,ocr_text,ocr_conf
hollywood/343965357440398_0,hollywood,crops/hollywood/343965357440398_0.jpg,343965357440398,2021-08-19T18:08:31.614000+00:00,2021,34.103113509896,-118.34336110348,179.54245734641,False,etunell,https://www.mapillary.com/app/?pKey=343965357440398,CC BY-SA 4.0,2,361,1,parking,12NOON3PM | MONGAY | NO | PARKING | ANYTIME | VEXICLER NITA | PEAMITS SIEMPTED | DISTRICT NO 95,0.921
hollywood/2894019530820394_0,hollywood,crops/hollywood/2894019530820394_0.jpg,2894019530820394,2021-05-06T21:21:20.092000+00:00,2021,34.099236168522,-118.33860943764,1.6850316709957,False,etunell,https://www.mapillary.com/app/?pKey=2894019530820394,CC BY-SA 4.0,1,365,2,parking,ANTI-GRIDLOCK | ZONE | NOSTOPPING | 7AMAM | 3PM 107PM | ERSEPT SATURDAY & SURDAY | 2 PARKING | HOUR | WV6 | 3PM | 8AM HIAM | 8PM | 1D | 8PM,0.898
hollywood/208680714428371_0,hollywood,crops/hollywood/208680714428371_0.jpg,208680714428371,2021-05-06T21:21:08.918000+00:00,2021,34.098915413726,-118.3386100227,359.98215198713,False,etunell,https://www.mapillary.com/app/?pKey=208680714428371,CC BY-SA 4.0,1,351,1,parking,ANTI-GRIDLOCK | ZONE | NOSTOPPING | 7AM 9AM | 3PM 107PM | 2 | PARKING | HOUR | 9AM | 8AM 11AM | 3 8 8,0.94
hollywood/206363428122465_0,hollywood,crops/hollywood/206363428122465_0.jpg,206363428122465,2021-08-11T20:39:56.526000+00:00,2021,34.104458601252,-118.34390670069,355.50756839411,False,etunell,https://www.mapillary.com/app/?pKey=206363428122465,CC BY-SA 4.0,2,347,1,parking,5 | NO | PARKING | AIR-TIME,0.943
hollywood/1032605450886060_0,hollywood,crops/hollywood/1032605450886060_0.jpg,1032605450886060,2021-08-11T19:47:13.586000+00:00,2021,34.102273929751,-118.33336623947,179.36923290134,False,etunell,https://www.mapillary.com/app/?pKey=1032605450886060,CC BY-SA 4.0,2,355,1,parking,8AM10AM | AVOERAL | 2 | PARKING | BAM 8AM 11AM | 8 | 8p,0.903
hollywood/2966218256997339_0,hollywood,crops/hollywood/2966218256997339_0.jpg,2966218256997339,2021-05-06T22:00:07.348000+00:00,2021,34.103420169925,-118.33102841737,0.0,False,etunell,https://www.mapillary.com/app/?pKey=2966218256997339,CC BY-SA 4.0,2,339,1,parking,HOUR | PARKING | 8AM6PM,0.96
hollywood/125361889815727_0,hollywood,crops/hollywood/125361889815727_0.jpg,125361889815727,2021-08-11T20:41:49.619000+00:00,2021,34.101838999564,-118.34335497562,181.03740366004,False,etunell,https://www.mapillary.com/app/?pKey=125361889815727,CC BY-SA 4.0,2,371,1,parking,R | 12NDON3PM | 2PARKING | BA 8,0.828
hollywood/1217006475478974_0,hollywood,crops/hollywood/1217006475478974_0.jpg,1217006475478974,2021-08-19T18:14:10.500000+00:00,2021,34.101903552955,-118.34332955698,358.37919159415,False,etunell,https://www.mapillary.com/app/?pKey=1217006475478974,CC BY-SA 4.0,3,354,1,parking,NOSTOPPING | TOW-AWAY | 8 | 6sM | ZONE | BAM=6PM | 2PARKING,0.877
hollywood/933602257453347_0,hollywood,crops/hollywood/933602257453347_0.jpg,933602257453347,2017-07-19T17:32:35+00:00,2017,34.096256388889,-118.29505305556,90.718847115064,False,mly_la,https://www.mapillary.com/app/?pKey=933602257453347,CC BY-SA 4.0,5,352,1,parking,NO PARKING | 6PM8AM | 8AME6PM | HARNING,0.873
hollywood/478839383417010_0,hollywood,crops/hollywood/478839383417010_0.jpg,478839383417010,2021-05-06T21:39:04.885000+00:00,2021,34.10265767821,-118.3252276188,180.14119165737,False,etunell,https://www.mapillary.com/app/?pKey=478839383417010,CC BY-SA 4.0,3,343,1,parking,NOSTOPPING | 6FM | ONLY | COMM | 7AM6PM | BAICY,0.901
hollywood/495535658346890_0,hollywood,crops/hollywood/495535658346890_0.jpg,495535658346890,2021-05-06T19:53:50.842000+00:00,2021,34.101644458528,-118.3296011353,271.57149734604,False,etunell,https://www.mapillary.com/app/?pKey=495535658346890,CC BY-SA 4.0,2,340,1,parking,PAN STATICA | R | 2PARKING,0.906
hollywood/178426940861679_0,hollywood,crops/hollywood/178426940861679_0.jpg,178426940861679,2021-05-06T21:59:40.510000+00:00,2021,34.101862283743,-118.33103175315,0.0,False,etunell,https://www.mapillary.com/app/?pKey=178426940861679,CC BY-SA 4.0,2,338,1,parking,2 | PARKING | HOUR | 8AM | 8AM | 11A | 8PM | 12 | 8PM,0.912
hollywood/1432834567049643_0,hollywood,crops/hollywood/1432834567049643_0.jpg,1432834567049643,2016-10-20T19:28:38.648000+00:00,2016,34.097182617894,-118.32663413837,2.1882019042969,False,jopparn,https://www.mapillary.com/app/?pKey=1432834567049643,CC BY-SA 4.0,2,319,5,parking,FlyAway | Bus | to LAX | 2 PARKING,0.97
hollywood/604932483827965_0,hollywood,crops/hollywood/604932483827965_0.jpg,604932483827965,2021-08-11T19:46:21.615000+00:00,2021,34.102521883939,-118.334729219,1.2772866341109,False,etunell,https://www.mapillary.com/app/?pKey=604932483827965,CC BY-SA 4.0,1,311,2,parking,Public | Parking | PUB,0.998
hollywood/1434449213614198_0,hollywood,crops/hollywood/1434449213614198_0.jpg,1434449213614198,2016-01-27T20:37:28.636000+00:00,2016,34.103699,-118.344862,172.25841895028,False,millenbop,https://www.mapillary.com/app/?pKey=1434449213614198,CC BY-SA 4.0,2,322,1,parking,12NOON-3PM | NO | PARKING | ANY TIME | DISTRICE NO.0O | PERMITS SKEMPTED,0.932
hollywood/1448702493514460_0,hollywood,crops/hollywood/1448702493514460_0.jpg,1448702493514460,2023-06-20T16:51:57.588000+00:00,2023,34.101848249495,-118.29369013131,268.88410972068,False,inlandurbanist,https://www.mapillary.com/app/?pKey=1448702493514460,CC BY-SA 4.0,2,309,1,parking,TOW-AWAY | NO PARKING | 1:30 | ARKING,0.989
hollywood/139399808216491_0,hollywood,crops/hollywood/139399808216491_0.jpg,139399808216491,2017-07-14T15:07:38+00:00,2017,34.10207,-118.32950638889,90.0,False,mly_la,https://www.mapillary.com/app/?pKey=139399808216491,CC BY-SA 4.0,3,336,1,parking,THUR-FRI-SAT | 8PM10 | NIGHTS | HOUR | 8AM | IlAM | 8PM | 8PM | 2 | PARKING | HOUR | 8AM | 8AH | IlAM | 8PH | 1 | NONGK | 1 | 8PM | 5,0.854
hollywood/815742565735036_0,hollywood,crops/hollywood/815742565735036_0.jpg,815742565735036,2021-05-06T19:57:13.097000+00:00,2021,34.101588516945,-118.3410717007,269.91215759239,False,etunell,https://www.mapillary.com/app/?pKey=815742565735036,CC BY-SA 4.0,1,309,1,parking,FIGHTERS | .R. | HOLLYWOOD | P | PARKING | tzom,0.971
hollywood/302427488265576_1,hollywood,crops/hollywood/302427488265576_1.jpg,302427488265576,2021-05-06T21:29:10.647000+00:00,2021,34.100405441424,-118.335002059,0.18846353321686,False,etunell,https://www.mapillary.com/app/?pKey=302427488265576,CC BY-SA 4.0,3,343,1,parking,2PARKING | B 8o ,0.825
hollywood/298721805041139_0,hollywood,crops/hollywood/298721805041139_0.jpg,298721805041139,2015-10-03T20:58:43.994000+00:00,2015,34.098195,-118.306446,279.2106,False,gyllen,https://www.mapillary.com/app/?pKey=298721805041139,CC BY-SA 4.0,1,305,1,parking,NOSTOPPING | 4PM T0 7PM | HOUR | PARKING | 8AM | 8AM | 4PM | 8PM,0.96
hollywood/146649757415389_0,hollywood,crops/hollywood/146649757415389_0.jpg,146649757415389,2016-08-04T17:59:33.912000+00:00,2016,34.101705,-118.319933,264.382,False,mapkin,https://www.mapillary.com/app/?pKey=146649757415389,CC BY-SA 4.0,2,307,1,parking,LITTERING | SEC 370BLAM | ZONE | 8AM6PM,0.945
hollywood/1658134887907962_0,hollywood,crops/hollywood/1658134887907962_0.jpg,1658134887907962,2021-05-06T22:00:03.307000+00:00,2021,34.103078127355,-118.3310435762,0.0,False,etunell,https://www.mapillary.com/app/?pKey=1658134887907962,CC BY-SA 4.0,3,325,1,parking,P | 2PARKING | 8AM 8AM | 8rM | 8ru,0.854
hollywood/937543200402147_0,hollywood,crops/hollywood/937543200402147_0.jpg,937543200402147,2017-07-02T11:26:15+00:00,2017,34.090851388889,-118.33974805556,96.727291561415,False,mly_la,https://www.mapillary.com/app/?pKey=937543200402147,CC BY-SA 4.0,2,307,1,parking,OVER 600LBS | 2AOUR | PARKING | 10PM=6AM,0.93
hollywood/301175411701804_0,hollywood,crops/hollywood/301175411701804_0.jpg,301175411701804,2016-01-27T20:37:38.638000+00:00,2016,34.103,-118.344817,164.5699376068,False,millenbop,https://www.mapillary.com/app/?pKey=301175411701804,CC BY-SA 4.0,3,292,1,parking,NO | PARKING | ANY TIME,0.999
hollywood/470729764224898_0,hollywood,crops/hollywood/470729764224898_0.jpg,470729764224898,2021-05-06T22:23:54.368000+00:00,2021,34.102586128533,-118.3387709679,0.0,False,etunell,https://www.mapillary.com/app/?pKey=470729764224898,CC BY-SA 4.0,1,303,1,parking,NOSTOPPING | ANY TIME | TO RECOVEII MPOUNDED VEHICLES CALL 2-1-,0.937
hollywood/302414171342115_0,hollywood,crops/hollywood/302414171342115_0.jpg,302414171342115,2016-08-01T17:21:37.676000+00:00,2016,34.098033,-118.324813,278.0607,False,mapkin,https://www.mapillary.com/app/?pKey=302414171342115,CC BY-SA 4.0,1,290,1,parking,PUBLIC | SELF PARKING,0.982
hollywood/235560481766263_0,hollywood,crops/hollywood/235560481766263_0.jpg,235560481766263,2021-08-11T20:03:30.590000+00:00,2021,34.101598953019,-118.34066031423,273.08531912861,False,etunell,https://www.mapillary.com/app/?pKey=235560481766263,CC BY-SA 4.0,1,286,1,parking,TOW-AWAY | TEMPORARY | NOSTOPPING | ANY TIME | FRIDAY thru SUNDAY,0.997
hollywood/393524798334438_0,hollywood,crops/hollywood/393524798334438_0.jpg,393524798334438,2015-09-09T22:38:02.485000+00:00,2015,34.104392,-118.329872,343.0445,False,canadarunner,https://www.mapillary.com/app/?pKey=393524798334438,CC BY-SA 4.0,1,294,1,parking,NOSTOPPING | 4PM6PM | AT & SUN | HOUR | PARKING | 8AMIAM | 8PM,0.925
hollywood/464175784694548_0,hollywood,crops/hollywood/464175784694548_0.jpg,464175784694548,2015-10-03T20:57:25.957000+00:00,2015,34.098214,-118.29986,267.7397,False,gyllen,https://www.mapillary.com/app/?pKey=464175784694548,CC BY-SA 4.0,2,286,1,parking,2PARKIN | 8AM | 8,0.966
hollywood/4013208898792486_0,hollywood,crops/hollywood/4013208898792486_0.jpg,4013208898792486,2021-05-06T22:04:30.343000+00:00,2021,34.103267385884,-118.33108374282,0.0,False,etunell,https://www.mapillary.com/app/?pKey=4013208898792486,CC BY-SA 4.0,2,313,1,parking,8AM10AM | 2PARKING | BAN | 8AM | 11AM | 8FM | 8PH,0.826
hollywood/2991569884435022_0,hollywood,crops/hollywood/2991569884435022_0.jpg,2991569884435022,2021-08-11T20:07:38.554000+00:00,2021,34.104107553776,-118.34065835604,90.039271334937,False,etunell,https://www.mapillary.com/app/?pKey=2991569884435022,CC BY-SA 4.0,1,274,1,parking,NOPARKING | ANYTIME,1.0
hollywood/1224050268020234_0,hollywood,crops/hollywood/1224050268020234_0.jpg,1224050268020234,2017-07-19T14:10:43+00:00,2017,34.091681388889,-118.32456638889,87.119702987836,False,mly_la,https://www.mapillary.com/app/?pKey=1224050268020234,CC BY-SA 4.0,2,280,1,parking,NO | PARKING | 10AM-LOM | WARNING,0.946
hollywood/525499685361861_0,hollywood,crops/hollywood/525499685361861_0.jpg,525499685361861,2021-05-06T19:32:56.816000+00:00,2021,34.101604002225,-118.32780685216,90.41643912497,False,etunell,https://www.mapillary.com/app/?pKey=525499685361861,CC BY-SA 4.0,2,292,1,parking,3AM6AM | 2PARKING | 8 8  | 8 | S | DRI,0.881
hollywood/309727107209581_0,hollywood,crops/hollywood/309727107209581_0.jpg,309727107209581,2015-10-06T19:48:45.227000+00:00,2015,34.098204,-118.292473,94.93076,False,ahealthydesign,https://www.mapillary.com/app/?pKey=309727107209581,CC BY-SA 4.0,1,286,1,parking,TOW.AWAY | 4PM | EXCEPTSAT & SUN | TANGELES,0.911
hollywood/148003090536308_0,hollywood,crops/hollywood/148003090536308_0.jpg,148003090536308,2016-03-26T17:17:40.439000+00:00,2016,34.09089,-118.301559,268.1926,False,jesolem,https://www.mapillary.com/app/?pKey=148003090536308,CC BY-SA 4.0,2,268,1,parking,AHEAD | 25 | PARKIN | Ardm | 1000N,0.999
hollywood/1362694217456683_0,hollywood,crops/hollywood/1362694217456683_0.jpg,1362694217456683,2016-11-02T17:15:14.377000+00:00,2016,34.103246092147,-118.3447417175,359.0,False,gyllen,https://www.mapillary.com/app/?pKey=1362694217456683,CC BY-SA 4.0,2,272,1,parking,NO PARKING | ANY TIME | R,0.969
hollywood/257721039382886_0,hollywood,crops/hollywood/257721039382886_0.jpg,257721039382886,2016-10-20T20:24:17.284000+00:00,2016,34.097766234805,-118.33873412843,337.96090316772,False,jopparn,https://www.mapillary.com/app/?pKey=257721039382886,CC BY-SA 4.0,2,282,1,parking,NOSTOPPING | 3ps | PARKING,0.917
hollywood/190001356524991_0,hollywood,crops/hollywood/190001356524991_0.jpg,190001356524991,2021-08-11T19:24:07.543000+00:00,2021,34.102637588857,-118.32524543042,184.31980957284,False,etunell,https://www.mapillary.com/app/?pKey=190001356524991,CC BY-SA 4.0,3,290,1,parking,NO STOPPING | 7AM,0.844
hollywood/6180472288644887_0,hollywood,crops/hollywood/6180472288644887_0.jpg,6180472288644887,2017-07-19T14:24:01+00:00,2017,34.095296388889,-118.32239805556,265.9368806076,False,mly_la,https://www.mapillary.com/app/?pKey=6180472288644887,CC BY-SA 4.0,2,313,1,parking,影 | 2AMu6AM | 10AM=1PM,0.746
hollywood/2652632805035636_0,hollywood,crops/hollywood/2652632805035636_0.jpg,2652632805035636,2021-05-06T22:47:14.028000+00:00,2021,34.102424046947,-118.3333331318,354.64147248326,False,etunell,https://www.mapillary.com/app/?pKey=2652632805035636,CC BY-SA 4.0,2,284,1,parking,8AM=10AM | 2PARKING | HHOUR | 8AM | 8AM | HlAM | 8PM | BPM,0.865
hollywood/6401830093175827_0,hollywood,crops/hollywood/6401830093175827_0.jpg,6401830093175827,2021-05-06T19:51:30.093000+00:00,2021,34.10167836853,-118.32617740083,269.6178647546,False,etunell,https://www.mapillary.com/app/?pKey=6401830093175827,CC BY-SA 4.0,2,268,2,parking,AX66 | Parking | ONRED,0.935
hollywood/429179041738560_0,hollywood,crops/hollywood/429179041738560_0.jpg,429179041738560,2021-08-19T18:08:20.565000+00:00,2021,34.10400826778,-118.34337155446,182.15486103699,False,etunell,https://www.mapillary.com/app/?pKey=429179041738560,CC BY-SA 4.0,2,279,1,parking,12NOON=3PM | MONOAY | NO | PARKING | ANYTIM | DISTHIGTN | HRMI,0.878
hollywood/471675070739673_0,hollywood,crops/hollywood/471675070739673_0.jpg,471675070739673,2018-03-30T11:50:17+00:00,2018,34.092530299972,-118.2918267,179.6,False,fta,https://www.mapillary.com/app/?pKey=471675070739673,CC BY-SA 4.0,1,276,1,parking,ZONE | NOSTOPPING | 47PM | 8AM | 8mw,0.869
hollywood/575153773484602_1,hollywood,crops/hollywood/575153773484602_1.jpg,575153773484602,2021-08-19T18:11:27.575000+00:00,2021,34.103608259446,-118.34337259107,177.36110939989,False,etunell,https://www.mapillary.com/app/?pKey=575153773484602,CC BY-SA 4.0,2,268,1,parking,12R0ON=3PM | NO | PARKING | ANYTIME,0.91
hollywood/6053123198034726_0,hollywood,crops/hollywood/6053123198034726_0.jpg,6053123198034726,2015-10-02T16:47:11.347000+00:00,2015,34.094359,-118.286582,24.38239,False,ahealthydesign,https://www.mapillary.com/app/?pKey=6053123198034726,CC BY-SA 4.0,2,277,1,parking,R | R | 10AM=12NOON,0.862
hollywood/1921539078011514_0,hollywood,crops/hollywood/1921539078011514_0.jpg,1921539078011514,2015-10-08T00:43:01.136000+00:00,2015,34.094866,-118.300591,181.8654,False,ahealthydesign,https://www.mapillary.com/app/?pKey=1921539078011514,CC BY-SA 4.0,2,276,1,parking,NO | PARKING | 8AM-10AM | ar,0.87
hollywood/904782716754922_0,hollywood,crops/hollywood/904782716754922_0.jpg,904782716754922,2017-06-29T14:43:06+00:00,2017,34.101563055556,-118.3279,42.758017719112,False,mly_la,https://www.mapillary.com/app/?pKey=904782716754922,CC BY-SA 4.0,2,284,2,parking,PAY HERE | 3AM=6AM | 2 PARKING | 8w 8e Tw,0.827
hollywood/137619455019286_0,hollywood,crops/hollywood/137619455019286_0.jpg,137619455019286,2017-07-19T14:12:25+00:00,2017,34.093963055556,-118.324445,270.0,False,mly_la,https://www.mapillary.com/app/?pKey=137619455019286,CC BY-SA 4.0,2,259,1,parking,2AM=6AM | THIGH OR 22 LONG | VEHICLES OVER | NO | PARKING | 10AM=1PM | TUESDO,0.946
hollywood/866353643953421_0,hollywood,crops/hollywood/866353643953421_0.jpg,866353643953421,2017-07-19T17:30:12+00:00,2017,34.096839722222,-118.29610305556,90.0,False,mly_la,https://www.mapillary.com/app/?pKey=866353643953421,CC BY-SA 4.0,4,271,1,parking,NO | PARKING | 200 | NOPARKING | 6PM8AM | 2PARKING | 8AM6PM,0.884
hollywood/2823328384458321_0,hollywood,crops/hollywood/2823328384458321_0.jpg,2823328384458321,2017-07-19T14:12:21+00:00,2017,34.094293055556,-118.32446638889,254.75700314139,False,mly_la,https://www.mapillary.com/app/?pKey=2823328384458321,CC BY-SA 4.0,2,265,1,parking,彰 | 2AM=6AM | HICH OR 22 LONG | VEHICLES OVER | NO | PARKING | 10AM-1PM,0.905
hollywood/459503458644851_0,hollywood,crops/hollywood/459503458644851_0.jpg,459503458644851,2017-07-19T14:07:30+00:00,2017,34.094845,-118.32434472222,294.30855557497,False,mly_la,https://www.mapillary.com/app/?pKey=459503458644851,CC BY-SA 4.0,2,305,1,parking,PARKING | 10AM1 1Pu | SIMEET CLDI | TULSOR,0.716
hollywood/266599758539698_0,hollywood,crops/hollywood/266599758539698_0.jpg,266599758539698,2017-07-19T15:20:08+00:00,2017,34.096929722222,-118.31575472222,89.152811180274,False,mly_la,https://www.mapillary.com/app/?pKey=266599758539698,CC BY-SA 4.0,3,252,1,parking,2AM=6AM | NO | 4HOUR | PAR... | 89,0.966
hollywood/399903984579150_0,hollywood,crops/hollywood/399903984579150_0.jpg,399903984579150,2021-05-06T21:37:41.323000+00:00,2021,34.103951055042,-118.32895548335,0.0,False,etunell,https://www.mapillary.com/app/?pKey=399903984579150,CC BY-SA 4.0,2,280,1,parking,8AM10AM | 2PARKING | 8h | 8,0.816
hollywood/780281489549202_0,hollywood,crops/hollywood/780281489549202_0.jpg,780281489549202,2017-07-19T14:21:20+00:00,2017,34.092391388889,-118.32116638889,184.43940067954,False,mly_la,https://www.mapillary.com/app/?pKey=780281489549202,CC BY-SA 4.0,2,254,1,parking,PARKING | 10AS | NOPARKING | ANY TIME | 2PARKING | 8AM | 6,0.947
hollywood/4551168871581231_0,hollywood,crops/hollywood/4551168871581231_0.jpg,4551168871581231,2021-08-11T19:34:31.510000+00:00,2021,34.102228265668,-118.3310160789,359.67789411968,False,etunell,https://www.mapillary.com/app/?pKey=4551168871581231,CC BY-SA 4.0,1,244,2,parking,PUBLIC | PARKING,1.0
hollywood/1070915560065351_0,hollywood,crops/hollywood/1070915560065351_0.jpg,1070915560065351,2015-09-09T22:38:08.468000+00:00,2015,34.104669,-118.330014,341.1498,False,canadarunner,https://www.mapillary.com/app/?pKey=1070915560065351,CC BY-SA 4.0,1,255,1,parking,NOSTOPPING | 4PM 10 6PM | 1 | PARKING,0.935
hollywood/4428559757257114_0,hollywood,crops/hollywood/4428559757257114_0.jpg,4428559757257114,2021-08-11T19:49:52.565000+00:00,2021,34.102542362678,-118.33478599952,178.69991743982,False,etunell,https://www.mapillary.com/app/?pKey=4428559757257114,CC BY-SA 4.0,2,250,1,parking,BAM-10AM | 2HOUR | PARKING | BAM,0.957
hollywood/761777587832553_0,hollywood,crops/hollywood/761777587832553_0.jpg,761777587832553,2017-06-28T15:17:40+00:00,2017,34.098413055556,-118.32224638889,358.68230963714,False,mly_la,https://www.mapillary.com/app/?pKey=761777587832553,CC BY-SA 4.0,2,265,1,parking,SPED | LIMIT | NOSTOPPING | 7AM9AM,0.874
hollywood/846151605979379_0,hollywood,crops/hollywood/846151605979379_0.jpg,846151605979379,2017-07-19T14:08:06+00:00,2017,34.094613055556,-118.32444138889,5.070373421708,False,mly_la,https://www.mapillary.com/app/?pKey=846151605979379,CC BY-SA 4.0,2,258,1,parking,2AM=6AM | NO | PARKING | 10.sw1w,0.906
hollywood/802638057310839_0,hollywood,crops/hollywood/802638057310839_0.jpg,802638057310839,2017-08-10T07:02:06+00:00,2017,34.091546388889,-118.31097138889,269.13735332762,False,mly_la,https://www.mapillary.com/app/?pKey=802638057310839,CC BY-SA 4.0,2,256,1,parking,NO | PARKING | JAH | BOUR | PARKING | 8AM=8PH,0.915
hollywood/3902909273090813_0,hollywood,crops/hollywood/3902909273090813_0.jpg,3902909273090813,2017-07-19T14:27:54+00:00,2017,34.091553055556,-118.32441805556,91.129593100757,False,mly_la,https://www.mapillary.com/app/?pKey=3902909273090813,CC BY-SA 4.0,2,250,1,parking,2AM6AM | THIGHOR ZZ LONG | VENICLES OVER | Banner,0.939
hollywood/1353787194991929_0,hollywood,crops/hollywood/1353787194991929_0.jpg,1353787194991929,2021-05-06T21:57:46.509000+00:00,2021,34.103908400469,-118.33023106507,0.0,False,etunell,https://www.mapillary.com/app/?pKey=1353787194991929,CC BY-SA 4.0,2,241,1,parking,2PARKING | 8 | 8PM | 8,0.985
hollywood/593150568746649_0,hollywood,crops/hollywood/593150568746649_0.jpg,593150568746649,2020-01-21T21:13:48.197000+00:00,2020,34.096705,-118.291721,2.3709411621094,False,mezaab113,https://www.mapillary.com/app/?pKey=593150568746649,CC BY-SA 4.0,1,244,1,parking,NOSTOPPING | 4pM  7PM | 1PARKING | OUR | 8AM | 8AM | 4PM | 8FM,0.954
hollywood/2554838141477943_0,hollywood,crops/hollywood/2554838141477943_0.jpg,2554838141477943,2017-07-19T14:23:39+00:00,2017,34.095111388889,-118.32419138889,210.19569657064,False,mly_la,https://www.mapillary.com/app/?pKey=2554838141477943,CC BY-SA 4.0,2,238,1,parking,2AM=6AM | NO | PARKING,0.97
hollywood/299953915077160_0,hollywood,crops/hollywood/299953915077160_0.jpg,299953915077160,2016-02-03T20:17:55.409000+00:00,2016,34.101734,-118.343319,33.140129536549,False,millenbop,https://www.mapillary.com/app/?pKey=299953915077160,CC BY-SA 4.0,1,242,1,parking,NOSTOPPING | WAWAY | 8 | ZONE | 8.46,0.941
hollywood/1351527408548323_0,hollywood,crops/hollywood/1351527408548323_0.jpg,1351527408548323,2017-07-19T16:56:35+00:00,2017,34.093196388889,-118.297375,90.0,False,mly_la,https://www.mapillary.com/app/?pKey=1351527408548323,CC BY-SA 4.0,2,241,1,parking,8AK=10AM | NOPARKING | 6PM8AM | 2 | PARKING | HOUR | 8AM6PM | PERMITS EXENPT | DISTRICT NO.31,0.948
hollywood/4304114262941022_0,hollywood,crops/hollywood/4304114262941022_0.jpg,4304114262941022,2018-07-20T14:33:28.193000+00:00,2018,34.103315775008,-118.33615480019,357.11950683594,False,lvl5,https://www.mapillary.com/app/?pKey=4304114262941022,CC BY-SA 4.0,3,242,1,parking,R | HOUR | PARKING | NOPARKING | 8AM | 2PARKIN,0.935
hollywood/1657548901104975_0,hollywood,crops/hollywood/1657548901104975_0.jpg,1657548901104975,2017-07-19T14:24:00+00:00,2017,34.095296388889,-118.32270805556,179.99997290769,False,mly_la,https://www.mapillary.com/app/?pKey=1657548901104975,CC BY-SA 4.0,2,250,1,parking,2AM=6AM | 10AM1PM,0.884
hollywood/472751940710995_0,hollywood,crops/hollywood/472751940710995_0.jpg,472751940710995,2017-07-19T14:36:21+00:00,2017,34.093098055556,-118.31574,3.9477609896572,False,mly_la,https://www.mapillary.com/app/?pKey=472751940710995,CC BY-SA 4.0,2,234,1,parking,R | 2AM=6AM | R,0.975
hollywood/342383310641454_0,hollywood,crops/hollywood/342383310641454_0.jpg,342383310641454,2017-07-19T14:25:25+00:00,2017,34.094851388889,-118.32436305556,206.374254375,False,mly_la,https://www.mapillary.com/app/?pKey=342383310641454,CC BY-SA 4.0,2,234,1,parking,NO | PARKING,0.965
hollywood/466798171215772_0,hollywood,crops/hollywood/466798171215772_0.jpg,466798171215772,2017-07-02T11:59:11+00:00,2017,34.088916388889,-118.32687805556,355.77197759747,False,mly_la,https://www.mapillary.com/app/?pKey=466798171215772,CC BY-SA 4.0,2,258,1,parking,2AM=6AM | T HICHK AND 22 AONG | VENICLES OVER | 12NDON=3PM | TOESDA,0.829
hollywood/478790130043666_0,hollywood,crops/hollywood/478790130043666_0.jpg,478790130043666,2020-01-21T21:15:18.214000+00:00,2020,34.096028,-118.288558,181.75671386719,False,mezaab113,https://www.mapillary.com/app/?pKey=478790130043666,CC BY-SA 4.0,1,227,1,parking,TOW-AWAY | NOSTOPPING | ANY TIME,0.985
hollywood/1370377803333606_1,hollywood,crops/hollywood/1370377803333606_1.jpg,1370377803333606,2021-05-06T19:51:28.116000+00:00,2021,34.101679091819,-118.32604207548,269.26969738197,False,etunell,https://www.mapillary.com/app/?pKey=1370377803333606,CC BY-SA 4.0,1,254,1,parking,3AMR6AM | 2PARKING | HOUR | 8AM 8AM AM | 87M  | 8Pu,0.826
hollywood/817765385500654_0,hollywood,crops/hollywood/817765385500654_0.jpg,817765385500654,2015-10-25T23:00:14.153000+00:00,2015,34.097989,-118.334118,178.1956,False,jenmalone666,https://www.mapillary.com/app/?pKey=817765385500654,CC BY-SA 4.0,1,243,1,parking,NOSTOPING | 2PARING,0.877
hollywood/558592271848891_0,hollywood,crops/hollywood/558592271848891_0.jpg,558592271848891,2021-08-11T20:07:54.522000+00:00,2021,34.103380808392,-118.34019680998,178.4585736407,False,etunell,https://www.mapillary.com/app/?pKey=558592271848891,CC BY-SA 4.0,1,236,1,parking,NOPARKING | HHPOE | ANY TIME | VEHICLES WITH | DISTRICT NO. 90 | PERMITS EXEMPILD,0.889
hollywood/284635233300633_0,hollywood,crops/hollywood/284635233300633_0.jpg,284635233300633,2017-07-19T14:26:06+00:00,2017,34.094553055556,-118.32445972222,19.540073798083,False,mly_la,https://www.mapillary.com/app/?pKey=284635233300633,CC BY-SA 4.0,2,225,1,parking,2AM6AM | NO | PARKING,0.951
hollywood/1435973603404286_0,hollywood,crops/hollywood/1435973603404286_0.jpg,1435973603404286,2017-07-19T14:08:19+00:00,2017,34.093956388889,-118.32446972222,270.0,False,mly_la,https://www.mapillary.com/app/?pKey=1435973603404286,CC BY-SA 4.0,2,223,1,parking,2AM6AM | THIGH OR 2Z LONG | VEMICLES OVER | NO | PARKING | 10AM1PM,0.962
hollywood/2911829949100550_0,hollywood,crops/hollywood/2911829949100550_0.jpg,2911829949100550,2017-07-19T15:19:33+00:00,2017,34.094766388889,-118.31536472222,276.62310520119,False,mly_la,https://www.mapillary.com/app/?pKey=2911829949100550,CC BY-SA 4.0,3,225,1,parking,NO | PARKING | 10AM-1PM | PASSENGER | LOADING ONLY | 6:30AM29AM | 1:30PM 124PM | SCHOOLDAYS | PARKING | 9AM1:30PM,0.944
