candidate_id,decision,decided_at
hollywood/458611528729034_0,reject,2026-09-19T19:10:56+00:00
hollywood/212226403709328_0,reject,2026-09-19T19:10:56+00:00
hollywood/314389500079857_0,reject,2026-09-19T19:10:56+00:00
hollywood/296668645461526_0,reject,2026-09-19T19:10:56+00:00
hollywood/647395286244223_0,reject,2026-09-19T19:10:56+00:00
koreatown/458525131885714_0,reject,2026-09-19T19:10:56+00:00
koreatown/467257531175964_0,reject,2026-09-19T19:10:56+00:00
koreatown/902554183640805_0,reject,2026-09-19T19:10:56+00:00
koreatown/106407158177166_0,reject,2026-09-19T19:10:56+00:00
hollywood/2547866388855174_0,reject,2026-09-19T19:10:56+00:00
hollywood/246887563789037_0,reject,2026-09-19T19:10:56+00:00
koreatown/1609532752574946_0,reject,2026-09-19T19:10:56+00:00
hollywood/417173823002876_0,reject,2026-09-19T19:10:56+00:00
hollywood/173029521377346_0,reject,2026-09-19T19:10:56+00:00
koreatown/381515886408197_0,reject,2026-09-19T19:10:56+00:00
koreatown/808282940105165_0,reject,2026-09-19T19:10:56+00:00
koreatown/832042307404892_0,reject,2026-09-19T19:10:56+00:00
koreatown/160725479325733_0,reject,2026-09-19T19:10:56+00:00
hollywood/486577176103514_0,reject,2026-09-19T19:10:56+00:00
hollywood/297481775320317_0,reject,2026-09-19T19:10:56+00:00
hollywood/952903262192867_0,accept,2026-09-19T19:10:56+00:00
koreatown/1444884969196499_0,reject,2026-09-19T19:10:56+00:00
koreatown/1126043294564312_0,reject,2026-09-19T19:10:56+00:00
koreatown/2447909288679647_0,reject,2026-09-19T19:10:56+00:00
hollywood/804038927212891_0,reject,2026-09-19T19:10:56+00:00
koreatown/488863952302490_0,reject,2026-09-19T19:10:56+00:00
koreatown/166452342034039_1,reject,2026-09-19T19:11:02+00:00
koreatown/1663775047162251_0,reject,2026-09-19T19:11:02+00:00
hollywood/3894168417364681_0,reject,2026-09-19T19:11:02+00:00
hollywood/4272130502839077_0,reject,2026-09-19T19:11:02+00:00
hollywood/177014800966651_0,reject,2026-09-19T19:11:02+00:00
hollywood/158539579537280_0,reject,2026-09-19T19:11:02+00:00
koreatown/459020768531404_0,reject,2026-09-19T19:11:02+00:00
hollywood/950708049020541_1,reject,2026-09-19T19:11:02+00:00
hollywood/159852182732900_0,reject,2026-09-19T19:11:02+00:00
hollywood/218476969680968_0,reject,2026-09-19T19:11:02+00:00
hollywood/468580284398074_0,reject,2026-09-19T19:11:02+00:00
koreatown/299866738430016_0,reject,2026-09-19T19:11:02+00:00
hollywood/2993589980966429_1,reject,2026-09-19T19:11:02+00:00
hollywood/190173139496744_1,reject,2026-09-19T19:11:02+00:00
koreatown/1189649588153953_0,reject,2026-09-19T19:11:02+00:00
hollywood/501609547694503_0,reject,2026-09-19T19:11:02+00:00
hollywood/507412733732032_0,reject,2026-09-19T19:11:02+00:00
koreatown/1416126312058244_0,reject,2026-09-19T19:11:02+00:00
koreatown/309193763894462_0,reject,2026-09-19T19:11:02+00:00
hollywood/730756087594024_0,reject,2026-09-19T19:11:02+00:00
hollywood/221249796465591_0,reject,2026-09-19T19:11:02+00:00
koreatown/886316345265738_0,reject,2026-09-19T19:11:02+00:00
hollywood/304181961236126_0,reject,2026-09-19T19:11:02+00:00
venice_mar_vista/294681652293930_0,reject,2026-09-19T20:09:36+00:00
venice_mar_vista/595871601370052_0,reject,2026-09-19T20:09:36+00:00
koreatown/502193664161029_0,reject,2026-09-19T20:09:36+00:00
koreatown/174679374446241_0,reject,2026-09-19T20:09:36+00:00
downtown/779866812895669_0,reject,2026-09-19T20:09:36+00:00
venice_mar_vista/155407819919417_0,reject,2026-09-19T20:09:36+00:00
venice_mar_vista/1151038375360659_0,reject,2026-09-19T20:09:36+00:00
venice_mar_vista/1358255967880105_0,reject,2026-09-19T20:09:36+00:00
venice_mar_vista/503454750681896_0,reject,2026-09-19T20:09:36+00:00
hollywood/933602257453347_0,reject,2026-09-19T20:09:36+00:00
downtown/331623928491267_0,reject,2026-09-19T20:09:36+00:00
venice_mar_vista/263455812141561_0,reject,2026-09-19T20:09:36+00:00
venice_mar_vista/3832972816817168_0,reject,2026-09-19T20:09:36+00:00
hollywood/313740928195402_0,reject,2026-09-19T20:09:36+00:00
koreatown/316482053410891_0,reject,2026-09-19T20:09:36+00:00
koreatown/283172096872516_0,reject,2026-09-19T20:09:36+00:00
hollywood/889295954961971_0,reject,2026-09-19T20:09:36+00:00
hollywood/355519495915712_0,reject,2026-09-19T20:09:36+00:00
venice_mar_vista/1074224298284653_0,reject,2026-09-19T20:09:36+00:00
downtown/2546869832275588_0,reject,2026-09-19T20:09:36+00:00
hollywood/1732662476905830_0,reject,2026-09-19T20:09:36+00:00
venice_mar_vista/219635969535971_0,reject,2026-09-19T20:09:36+00:00
hollywood/1757153141157411_0,reject,2026-09-19T20:09:36+00:00
venice_mar_vista/137924711680432_0,reject,2026-09-19T20:09:36+00:00
venice_mar_vista/126795066142921_0,reject,2026-09-19T20:09:36+00:00
venice_mar_vista/504370483935983_0,reject,2026-09-19T20:09:36+00:00
venice_mar_vista/936869640402845_0,reject,2026-09-19T20:09:36+00:00
downtown/2018621008302144_0,reject,2026-09-19T20:09:36+00:00
hollywood/589408519082891_0,reject,2026-09-19T20:09:36+00:00
hollywood/514525449972293_1,reject,2026-09-19T20:09:36+00:00
hollywood/208984267489032_0,reject,2026-09-19T20:09:36+00:00
venice_mar_vista/1455435308141973_0,reject,2026-09-19T20:09:36+00:00
venice_mar_vista/278846313900905_0,reject,2026-09-19T20:09:36+00:00
venice_mar_vista/1094213954389329_0,reject,2026-09-19T20:09:36+00:00
venice_mar_vista/2905826962971767_0,reject,2026-09-19T20:09:36+00:00
venice_mar_vista/732945564069248_0,reject,2026-09-19T20:09:36+00:00
venice_mar_vista/2522576101372742_0,reject,2026-09-19T20:09:36+00:00
venice_mar_vista/2544343095861853_0,reject,2026-09-19T20:09:36+00:00
downtown/1657174564468754_0,reject,2026-09-19T20:09:36+00:00
hollywood/866353643953421_0,reject,2026-09-19T20:09:36+00:00
venice_mar_vista/806993376916374_0,reject,2026-09-19T20:10:15+00:00
downtown/1786179504893516_0,reject,2026-09-19T20:10:15+00:00
venice_mar_vista/736466673676981_0,accept,2026-09-19T20:10:15+00:00
venice_mar_vista/322229852663342_0,reject,2026-09-19T20:10:15+00:00
venice_mar_vista/860982757831516_0,reject,2026-09-19T20:10:15+00:00
venice_mar_vista/923033445200269_0,accept,2026-09-19T20:10:15+00:00
hollywood/510001013363166_0,reject,2026-09-19T20:10:15+00:00
downtown/192612799344471_0,reject,2026-09-19T20:10:15+00:00
hollywood/199437342016386_0,reject,2026-09-19T20:10:15+00:00
venice_mar_vista/4497634863608516_0,reject,2026-09-19T20:10:15+00:00
venice_mar_vista/543916490246512_0,reject,2026-09-19T20:10:15+00:00
koreatown/300156401694148_0,reject,2026-09-19T20:10:15+00:00
venice_mar_vista/1376481141002405_0,reject,2026-09-19T20:10:15+00:00
koreatown/806769853610585_0,reject,2026-09-19T20:10:15+00:00
hollywood/1963681123782352_0,accept,2026-09-19T20:10:15+00:00
hollywood/3889146894473543_0,reject,2026-09-19T20:10:15+00:00
venice_mar_vista/973678996736015_0,reject,2026-09-19T20:10:15+00:00
hollywood/4476219829109637_0,accept,2026-09-19T20:10:15+00:00
koreatown/151019023657396_0,reject,2026-09-19T20:10:15+00:00
downtown/425281921822268_0,reject,2026-09-19T20:10:15+00:00
downtown/203843498254187_0,reject,2026-09-19T20:10:15+00:00
hollywood/186066370084053_0,reject,2026-09-19T20:10:15+00:00
hollywood/701558197230810_0,reject,2026-09-19T20:10:15+00:00
koreatown/499218871313492_0,reject,2026-09-19T20:10:15+00:00
venice_mar_vista/460977311899886_0,reject,2026-09-19T20:10:15+00:00
hollywood/499706724502153_0,reject,2026-09-19T20:10:15+00:00
koreatown/825569608066297_0,reject,2026-09-19T20:10:15+00:00
koreatown/596764248384135_0,accept,2026-09-19T20:10:15+00:00
koreatown/155669969843831_0,accept,2026-09-19T20:10:15+00:00
hollywood/851430398786048_0,reject,2026-09-19T20:10:15+00:00
downtown/248667137011558_0,reject,2026-09-19T20:10:15+00:00
hollywood/541831663800034_0,accept,2026-09-19T20:10:15+00:00
venice_mar_vista/887631775152076_0,reject,2026-09-19T20:10:15+00:00
hollywood/893466154853060_0,reject,2026-09-19T20:10:15+00:00
hollywood/476966573612363_0,accept,2026-09-19T20:10:15+00:00
downtown/400125331031714_0,reject,2026-09-19T20:10:15+00:00
koreatown/346790570200306_0,reject,2026-09-19T20:10:15+00:00
downtown/2532489217059819_0,reject,2026-09-19T20:10:15+00:00
hollywood/124067523143412_0,accept,2026-09-19T20:10:15+00:00
hollywood/1661010710954608_0,reject,2026-09-19T20:10:15+00:00
koreatown/5780431351981964_0,reject,2026-09-19T20:10:55+00:00
hollywood/957249278419100_0,reject,2026-09-19T20:10:55+00:00
venice_mar_vista/2109010275908451_0,reject,2026-09-19T20:10:55+00:00
downtown/281864730272367_0,reject,2026-09-19T20:10:55+00:00
venice_mar_vista/3698976856874688_0,reject,2026-09-19T20:10:55+00:00
hollywood/281140246976710_0,accept,2026-09-19T20:10:55+00:00
hollywood/196536955631734_0,reject,2026-09-19T20:10:55+00:00
venice_mar_vista/860695191186381_0,reject,2026-09-19T20:10:55+00:00
venice_mar_vista/921195751947558_0,accept,2026-09-19T20:10:55+00:00
hollywood/963354064468743_0,reject,2026-09-19T20:10:55+00:00
downtown/338906294294750_0,reject,2026-09-19T20:10:55+00:00
hollywood/1217006475478974_0,reject,2026-09-19T20:10:55+00:00
downtown/2062511170554750_0,reject,2026-09-19T20:10:55+00:00
hollywood/478839383417010_0,reject,2026-09-19T20:10:55+00:00
hollywood/302427488265576_1,reject,2026-09-19T20:10:55+00:00
koreatown/209206080789075_0,reject,2026-09-19T20:10:55+00:00
hollywood/139399808216491_0,reject,2026-09-19T20:10:55+00:00
downtown/3974117335988161_0,reject,2026-09-19T20:10:55+00:00
venice_mar_vista/457213652052012_0,reject,2026-09-19T20:10:55+00:00
koreatown/375841393816788_0,reject,2026-09-19T20:10:55+00:00
venice_mar_vista/301993694746989_0,accept,2026-09-19T20:10:55+00:00
hollywood/1658134887907962_0,reject,2026-09-19T20:10:55+00:00
venice_mar_vista/2633618013597131_0,reject,2026-09-19T20:10:55+00:00
venice_mar_vista/419657539122884_0,reject,2026-09-19T20:10:55+00:00
venice_mar_vista/152396376818957_0,reject,2026-09-19T20:10:55+00:00
venice_mar_vista/731494484185633_0,reject,2026-09-19T20:10:55+00:00
venice_mar_vista/2918978441693748_0,reject,2026-09-19T20:10:55+00:00
venice_mar_vista/477081753583754_0,reject,2026-09-19T20:10:55+00:00
downtown/489438402270808_0,reject,2026-09-19T20:10:55+00:00
downtown/960568314716295_0,reject,2026-09-19T20:10:55+00:00
venice_mar_vista/277117884148372_0,reject,2026-09-19T20:10:55+00:00
hollywood/301175411701804_0,reject,2026-09-19T20:10:55+00:00
hollywood/190001356524991_0,reject,2026-09-19T20:10:55+00:00
venice_mar_vista/508545506822005_0,reject,2026-09-19T20:10:55+00:00
downtown/2993203807607317_0,reject,2026-09-19T20:10:55+00:00
hollywood/266599758539698_0,reject,2026-09-19T20:10:55+00:00
venice_mar_vista/947498402737906_0,reject,2026-09-19T20:10:55+00:00
hollywood/4304114262941022_0,reject,2026-09-19T20:10:55+00:00
downtown/177667397483246_0,reject,2026-09-19T20:10:55+00:00
downtown/819844631998516_0,reject,2026-09-19T20:10:55+00:00
hollywood/4039452512837371_0,reject,2026-09-19T20:11:22+00:00
downtown/502971831138461_0,reject,2026-09-19T20:11:22+00:00
hollywood/2911829949100550_0,reject,2026-09-19T20:11:22+00:00
downtown/2744082875903165_0,reject,2026-09-19T20:11:22+00:00
hollywood/149586140470471_0,reject,2026-09-19T20:11:22+00:00
hollywood/925970074912809_0,reject,2026-09-19T20:11:22+00:00
downtown/467285297836199_0,reject,2026-09-19T20:11:22+00:00
hollywood/281317290373241_1,reject,2026-09-19T20:11:22+00:00
hollywood/507851980240913_0,reject,2026-09-19T20:11:22+00:00
downtown/455599688869738_0,reject,2026-09-19T20:11:22+00:00
downtown/200445995051404_0,reject,2026-09-19T20:11:22+00:00
downtown/501217551015697_0,reject,2026-09-19T20:11:22+00:00
venice_mar_vista/305519214288607_0,reject,2026-09-19T20:11:22+00:00
hollywood/172991951303220_0,reject,2026-09-19T20:11:22+00:00
downtown/476993650211623_0,reject,2026-09-19T20:11:22+00:00
venice_mar_vista/125716376181841_0,reject,2026-09-19T20:11:22+00:00
hollywood/373807620654053_0,reject,2026-09-19T20:11:22+00:00
hollywood/376363963659944_0,reject,2026-09-19T20:11:22+00:00
venice_mar_vista/2974713149518704_0,reject,2026-09-19T20:11:22+00:00
downtown/770630406971304_0,reject,2026-09-19T20:11:22+00:00
hollywood/800403677549171_0,reject,2026-09-19T20:11:22+00:00
venice_mar_vista/858591454695005_0,reject,2026-09-19T20:11:22+00:00
downtown/452482549178099_0,reject,2026-09-19T20:11:22+00:00
downtown/534953877667771_0,reject,2026-09-19T20:11:22+00:00
downtown/134379708715953_0,reject,2026-09-19T20:11:22+00:00
downtown/265323921993805_0,reject,2026-09-19T20:11:22+00:00
downtown/140182831460326_0,reject,2026-09-19T20:11:22+00:00
downtown/931883791000121_0,reject,2026-09-19T20:11:22+00:00
hollywood/127773822648972_0,reject,2026-09-19T20:11:22+00:00
hollywood/3953876697991969_0,reject,2026-09-19T20:11:22+00:00
downtown/533117614762675_0,reject,2026-09-19T20:11:22+00:00
downtown/307189800916560_0,reject,2026-09-19T20:11:22+00:00
downtown/131894452305623_0,reject,2026-09-19T20:11:22+00:00
koreatown/1858553857655537_0,accept,2026-09-19T20:11:22+00:00
koreatown/1011142336357408_0,accept,2026-09-19T20:11:22+00:00
koreatown/143709684341272_0,accept,2026-09-19T20:11:22+00:00
hollywood/538463990517683_0,accept,2026-09-19T20:11:22+00:00
hollywood/211289520473849_0,reject,2026-09-19T20:11:22+00:00
koreatown/204351657952815_0,accept,2026-09-19T20:11:22+00:00
hollywood/538463990517683_1,reject,2026-09-19T20:11:22+00:00
downtown/244500900780511_0,reject,2026-09-19T20:12:24+00:00
downtown/308058517394142_0,reject,2026-09-19T20:12:24+00:00
koreatown/932070207338645_0,accept,2026-09-19T20:12:24+00:00
venice_mar_vista/149136003883846_0,reject,2026-09-19T20:12:24+00:00
venice_mar_vista/1857888968506240_0,accept,2026-09-19T20:12:24+00:00
venice_mar_vista/284027640050237_0,accept,2026-09-19T20:12:24+00:00
venice_mar_vista/1043356912861963_0,accept,2026-09-19T20:12:24+00:00
venice_mar_vista/1620125669696494_0,accept,2026-09-19T20:12:24+00:00
koreatown/868628573861821_0,reject,2026-09-19T20:12:24+00:00
downtown/227043612197434_0,reject,2026-09-19T20:12:24+00:00
downtown/804121337144093_0,reject,2026-09-19T20:12:24+00:00
koreatown/773477276693572_0,accept,2026-09-19T20:12:24+00:00
venice_mar_vista/6195227487169373_0,accept,2026-09-19T20:12:24+00:00
koreatown/166330212069588_0,accept,2026-09-19T20:12:24+00:00
venice_mar_vista/461948478432026_0,reject,2026-09-19T20:12:24+00:00
downtown/319137199712819_0,accept,2026-09-19T20:12:24+00:00
downtown/847239752814478_0,accept,2026-09-19T20:12:24+00:00
venice_mar_vista/467296844339136_0,accept,2026-09-19T20:12:24+00:00
hollywood/941815926611805_0,accept,2026-09-19T20:12:24+00:00
koreatown/220565142818010_0,reject,2026-09-19T20:12:24+00:00
venice_mar_vista/3920360254735722_0,reject,2026-09-19T20:12:24+00:00
downtown/146787204067512_0,reject,2026-09-19T20:12:24+00:00
koreatown/1141384519669309_0,reject,2026-09-19T20:12:24+00:00
venice_mar_vista/947296112740056_0,reject,2026-09-19T20:12:24+00:00
hollywood/475840286867951_0,reject,2026-09-19T20:12:24+00:00
venice_mar_vista/192875152673202_0,accept,2026-09-19T20:12:24+00:00
venice_mar_vista/839569949969692_0,accept,2026-09-19T20:12:24+00:00
venice_mar_vista/3049436208618966_0,reject,2026-09-19T20:12:24+00:00
hollywood/839166467031274_0,reject,2026-09-19T20:12:24+00:00
venice_mar_vista/296801421969332_0,reject,2026-09-19T20:12:24+00:00
venice_mar_vista/1168120227038775_0,accept,2026-09-19T20:12:24+00:00
venice_mar_vista/224669582794573_0,reject,2026-09-19T20:12:24+00:00
hollywood/125361889815727_0,reject,2026-09-19T20:12:24+00:00
venice_mar_vista/191810146090136_0,reject,2026-09-19T20:12:24+00:00
downtown/469198284335144_0,reject,2026-09-19T20:12:24+00:00
koreatown/3925488104199343_0,reject,2026-09-19T20:12:24+00:00
hollywood/218953889584894_0,reject,2026-09-19T20:12:24+00:00
koreatown/458781795216749_0,accept,2026-09-19T20:12:24+00:00
koreatown/465678254537858_0,reject,2026-09-19T20:12:24+00:00
koreatown/312644030502803_0,reject,2026-09-19T20:12:24+00:00
venice_mar_vista/221772566375894_0,reject,2026-09-19T20:20:19+00:00
venice_mar_vista/3945531582194375_0,reject,2026-09-19T20:20:19+00:00
downtown/189109209719884_0,accept,2026-09-19T20:20:19+00:00
koreatown/952835668886356_0,accept,2026-09-19T20:20:19+00:00
hollywood/343965357440398_0,accept,2026-09-19T20:20:19+00:00
koreatown/907086896814216_0,reject,2026-09-19T20:20:19+00:00
venice_mar_vista/305094854394151_0,reject,2026-09-19T20:20:19+00:00
venice_mar_vista/1525402512960027_0,reject,2026-09-19T20:20:19+00:00
venice_mar_vista/1627425432140958_0,accept,2026-09-19T20:20:19+00:00
hollywood/1032605450886060_0,reject,2026-09-19T20:20:19+00:00
koreatown/333692604853291_0,reject,2026-09-19T20:20:19+00:00
hollywood/206363428122465_0,reject,2026-09-19T20:20:19+00:00
venice_mar_vista/1294459037677496_0,reject,2026-09-19T20:20:19+00:00
koreatown/1101023650391737_0,reject,2026-09-19T20:20:19+00:00
venice_mar_vista/469640430968774_0,accept,2026-09-19T20:20:19+00:00
hollywood/495535658346890_0,reject,2026-09-19T20:20:19+00:00
hollywood/2966218256997339_0,accept,2026-09-19T20:20:19+00:00
koreatown/345391897013527_0,reject,2026-09-19T20:20:19+00:00
venice_mar_vista/1778057402376929_0,reject,2026-09-19T20:20:19+00:00
hollywood/178426940861679_0,reject,2026-09-19T20:20:19+00:00
venice_mar_vista/286848639749469_0,reject,2026-09-19T20:20:19+00:00
koreatown/136764908390868_0,reject,2026-09-19T20:20:19+00:00
koreatown/754469305257600_0,accept,2026-09-19T20:20:19+00:00
koreatown/1414689572263022_0,reject,2026-09-19T20:20:19+00:00
koreatown/459022471854534_0,accept,2026-09-19T20:20:19+00:00
koreatown/479971043323903_0,accept,2026-09-19T20:20:19+00:00
koreatown/381911826365805_0,reject,2026-09-19T20:20:19+00:00
venice_mar_vista/1447197012282316_0,reject,2026-09-19T20:20:19+00:00
koreatown/1371316149913925_0,accept,2026-09-19T20:20:19+00:00
venice_mar_vista/735462500456507_0,reject,2026-09-19T20:20:19+00:00
venice_mar_vista/1120741838401222_0,reject,2026-09-19T20:20:19+00:00
koreatown/1210125246083019_0,accept,2026-09-19T20:20:19+00:00
venice_mar_vista/492296195252885_0,reject,2026-09-19T20:20:19+00:00
hollywood/1434449213614198_0,reject,2026-09-19T20:20:19+00:00
venice_mar_vista/945947752892736_0,reject,2026-09-19T20:20:19+00:00
venice_mar_vista/169798301690384_0,reject,2026-09-19T20:20:19+00:00
hollywood/1432834567049643_0,reject,2026-09-19T20:20:19+00:00
venice_mar_vista/1206648249764290_0,reject,2026-09-19T20:20:19+00:00
venice_mar_vista/306918777686933_0,accept,2026-09-19T20:20:19+00:00
venice_mar_vista/3012244555718216_0,reject,2026-09-19T20:20:19+00:00
koreatown/540453943607398_0,reject,2026-09-19T20:20:45+00:00
hollywood/4013208898792486_0,reject,2026-09-19T20:20:45+00:00
hollywood/6180472288644887_0,reject,2026-09-19T20:20:45+00:00
koreatown/137197345098653_0,reject,2026-09-19T20:20:45+00:00
venice_mar_vista/368898851151330_0,accept,2026-09-19T20:20:45+00:00
koreatown/221509546054735_0,reject,2026-09-19T20:20:45+00:00
koreatown/134891888628014_0,reject,2026-09-19T20:20:45+00:00
hollywood/1448702493514460_0,reject,2026-09-19T20:20:45+00:00
hollywood/146649757415389_0,reject,2026-09-19T20:20:45+00:00
hollywood/937543200402147_0,reject,2026-09-19T20:20:45+00:00
venice_mar_vista/3066327913625892_0,reject,2026-09-19T20:20:45+00:00
venice_mar_vista/897962400983694_0,reject,2026-09-19T20:20:45+00:00
venice_mar_vista/2877563145846395_0,reject,2026-09-19T20:20:45+00:00
koreatown/1042686766263881_0,reject,2026-09-19T20:20:45+00:00
venice_mar_vista/1709837980301534_0,reject,2026-09-19T20:20:45+00:00
hollywood/459503458644851_0,reject,2026-09-19T20:20:45+00:00
venice_mar_vista/282133830306467_0,reject,2026-09-19T20:20:45+00:00
koreatown/2848481012072859_0,reject,2026-09-19T20:20:45+00:00
venice_mar_vista/270627331433002_0,reject,2026-09-19T20:20:45+00:00
koreatown/313691893614043_0,reject,2026-09-19T20:20:45+00:00
venice_mar_vista/931824407662112_0,reject,2026-09-19T20:20:45+00:00
venice_mar_vista/358372922375247_0,reject,2026-09-19T20:20:45+00:00
koreatown/516221746077559_0,reject,2026-09-19T20:20:45+00:00
venice_mar_vista/373647310565339_0,reject,2026-09-19T20:20:45+00:00
downtown/181289303898740_0,reject,2026-09-19T20:20:45+00:00
hollywood/525499685361861_0,reject,2026-09-19T20:20:45+00:00
koreatown/777777192886660_0,reject,2026-09-19T20:20:45+00:00
koreatown/196000509009265_1,reject,2026-09-19T20:20:45+00:00
venice_mar_vista/1103296330148651_0,reject,2026-09-19T20:20:45+00:00
koreatown/993653121373796_0,reject,2026-09-19T20:20:45+00:00
koreatown/2790390884624824_0,reject,2026-09-19T20:20:45+00:00
hollywood/464175784694548_0,reject,2026-09-19T20:20:45+00:00
koreatown/476460670288902_0,reject,2026-09-19T20:20:45+00:00
koreatown/1373069896389469_0,reject,2026-09-19T20:20:45+00:00
koreatown/318381376522824_0,reject,2026-09-19T20:20:45+00:00
hollywood/2652632805035636_0,reject,2026-09-19T20:20:45+00:00
hollywood/904782716754922_0,reject,2026-09-19T20:20:45+00:00
koreatown/172984741398770_0,reject,2026-09-19T20:20:45+00:00
venice_mar_vista/1868793533275567_0,reject,2026-09-19T20:20:45+00:00
hollywood/257721039382886_0,reject,2026-09-19T20:20:45+00:00
koreatown/520797468961775_0,reject,2026-09-19T20:29:16+00:00
venice_mar_vista/517281619438437_0,accept,2026-09-19T20:29:16+00:00
hollywood/1224050268020234_0,reject,2026-09-19T20:29:16+00:00
hollywood/399903984579150_0,reject,2026-09-19T20:29:16+00:00
koreatown/468042524278502_0,reject,2026-09-19T20:29:16+00:00
venice_mar_vista/3012170002335598_0,reject,2026-09-19T20:29:16+00:00
hollywood/429179041738560_0,reject,2026-09-19T20:29:16+00:00
downtown/524120779021514_0,reject,2026-09-19T20:29:16+00:00
koreatown/826137578110313_0,accept,2026-09-19T20:29:16+00:00
koreatown/245467540599498_0,reject,2026-09-19T20:29:16+00:00
koreatown/1276263862767967_0,accept,2026-09-19T20:29:16+00:00
hollywood/6053123198034726_0,accept,2026-09-19T20:29:16+00:00
venice_mar_vista/209757457338599_0,reject,2026-09-19T20:29:16+00:00
hollywood/1921539078011514_0,reject,2026-09-19T20:29:16+00:00
koreatown/490488848830420_0,reject,2026-09-19T20:29:16+00:00
venice_mar_vista/936719130428387_0,reject,2026-09-19T20:29:16+00:00
koreatown/1557720634619342_0,reject,2026-09-19T20:29:16+00:00
koreatown/309667610762564_0,reject,2026-09-19T20:29:16+00:00
venice_mar_vista/459220298516632_0,reject,2026-09-19T20:29:16+00:00
hollywood/1362694217456683_0,accept,2026-09-19T20:29:16+00:00
koreatown/312653070377390_0,reject,2026-09-19T20:29:16+00:00
koreatown/485659096084067_0,reject,2026-09-19T20:29:16+00:00
venice_mar_vista/589606122228396_0,reject,2026-09-19T20:29:16+00:00
venice_mar_vista/459681962005210_0,reject,2026-09-19T20:29:16+00:00
hollywood/148003090536308_0,reject,2026-09-19T20:29:16+00:00
hollywood/6401830093175827_0,reject,2026-09-19T20:29:16+00:00
hollywood/575153773484602_1,accept,2026-09-19T20:29:16+00:00
venice_mar_vista/296887495272048_0,reject,2026-09-19T20:29:16+00:00
venice_mar_vista/252671363263576_0,accept,2026-09-19T20:29:16+00:00
downtown/297045445288364_0,reject,2026-09-19T20:29:16+00:00
venice_mar_vista/298431798440397_0,reject,2026-09-19T20:29:16+00:00
venice_mar_vista/302926431447612_0,reject,2026-09-19T20:29:16+00:00
hollywood/2823328384458321_0,reject,2026-09-19T20:29:16+00:00
hollywood/761777587832553_0,reject,2026-09-19T20:29:16+00:00
koreatown/389544708837921_0,reject,2026-09-19T20:29:16+00:00
downtown/3783057328409749_0,accept,2026-09-19T20:29:16+00:00
koreatown/949149612321145_0,reject,2026-09-19T20:29:16+00:00
downtown/1255517758237961_0,reject,2026-09-19T20:29:16+00:00
venice_mar_vista/153584206706009_0,accept,2026-09-19T20:29:16+00:00
downtown/528674728162452_0,reject,2026-09-19T20:29:16+00:00
downtown/153830893362342_0,reject,2026-09-19T20:29:55+00:00
venice_mar_vista/301238228249912_0,reject,2026-09-19T20:29:55+00:00
hollywood/137619455019286_0,accept,2026-09-19T20:29:55+00:00
downtown/282290660065175_0,reject,2026-09-19T20:29:55+00:00
hollywood/846151605979379_0,reject,2026-09-19T20:29:55+00:00
hollywood/466798171215772_0,accept,2026-09-19T20:29:55+00:00
koreatown/492312278487546_0,reject,2026-09-19T20:29:55+00:00
koreatown/508849580481779_0,reject,2026-09-19T20:29:55+00:00
hollywood/802638057310839_0,reject,2026-09-19T20:29:55+00:00
koreatown/318279946455932_0,reject,2026-09-19T20:29:55+00:00
koreatown/493319732017296_0,reject,2026-09-19T20:29:55+00:00
venice_mar_vista/497036401468252_0,accept,2026-09-19T20:29:55+00:00
downtown/500970487620888_0,reject,2026-09-19T20:29:55+00:00
venice_mar_vista/988932991849157_0,reject,2026-09-19T20:29:55+00:00
hollywood/780281489549202_0,reject,2026-09-19T20:29:55+00:00
koreatown/4116296008416670_0,reject,2026-09-19T20:29:55+00:00
venice_mar_vista/902815856930467_0,accept,2026-09-19T20:29:55+00:00
venice_mar_vista/803007397055975_0,reject,2026-09-19T20:29:55+00:00
hollywood/4428559757257114_0,reject,2026-09-19T20:29:55+00:00
hollywood/3902909273090813_0,reject,2026-09-19T20:29:55+00:00
hollywood/1657548901104975_0,reject,2026-09-19T20:29:55+00:00
koreatown/950427092453185_0,reject,2026-09-19T20:29:55+00:00
koreatown/4154658484577087_0,reject,2026-09-19T20:29:55+00:00
venice_mar_vista/321757672704879_0,reject,2026-09-19T20:29:55+00:00
venice_mar_vista/483389546222945_0,accept,2026-09-19T20:29:55+00:00
venice_mar_vista/111700854295216_0,reject,2026-09-19T20:29:55+00:00
koreatown/1100288017130231_0,reject,2026-09-19T20:29:55+00:00
venice_mar_vista/1113499015838236_0,reject,2026-09-19T20:29:55+00:00
venice_mar_vista/2924874804493834_0,reject,2026-09-19T20:29:55+00:00
hollywood/172902738073499_0,reject,2026-09-19T20:29:55+00:00
downtown/149657600457398_0,reject,2026-09-19T20:29:55+00:00
hollywood/2927081754240427_0,reject,2026-09-19T20:29:55+00:00
koreatown/120949850025318_0,reject,2026-09-19T20:29:55+00:00
koreatown/2541419336152282_0,reject,2026-09-19T20:29:55+00:00
hollywood/1353787194991929_0,reject,2026-09-19T20:29:55+00:00
hollywood/1351527408548323_0,accept,2026-09-19T20:29:55+00:00
koreatown/951423892273999_0,reject,2026-09-19T20:29:55+00:00
venice_mar_vista/236363404929009_0,reject,2026-09-19T20:29:55+00:00
